999991122220014@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220014@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220015@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220015@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220016@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220016@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220017@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220017@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220018@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220018@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220019@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220019@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220020@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220020@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220021@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220021@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220022@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220022@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220023@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220023@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220024@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220024@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220025@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220025@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220026@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220026@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220027@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220027@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220028@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220028@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220029@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220029@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220030@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220030@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220031@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220031@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220032@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220032@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220033@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220033@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220034@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220034@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220035@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220035@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220036@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220036@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220037@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220037@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220038@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220038@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220039@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220039@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220040@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220040@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220041@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220041@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220042@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220042@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220043@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220043@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220044@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220044@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220045@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220045@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220046@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220046@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220047@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220047@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220048@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220048@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220049@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220049@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220050@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220050@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220051@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220051@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220052@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220052@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220053@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220053@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220054@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220054@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220055@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220055@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220056@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220056@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220057@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220057@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220058@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220058@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220059@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220059@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220060@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220060@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220061@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220061@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220062@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220062@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220063@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220063@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220064@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220064@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220065@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220065@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220066@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220066@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220067@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220067@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220068@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220068@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220069@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220069@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220070@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220070@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220071@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220071@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220072@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220072@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220073@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220073@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220074@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220074@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220075@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220075@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220076@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220076@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220077@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220077@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220078@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220078@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220079@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220079@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220080@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220080@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220081@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220081@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220082@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220082@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220083@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220083@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220084@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220084@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220085@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220085@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220086@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220086@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220087@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220087@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220088@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220088@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220089@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220089@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220090@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220090@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220091@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220091@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220092@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220092@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220093@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220093@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220094@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220094@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220095@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220095@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220096@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220096@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220097@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220097@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220098@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220098@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220099@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220099@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220100@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220100@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220101@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220101@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220102@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220102@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220103@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220103@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220104@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220104@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220105@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220105@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220106@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220106@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220107@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220107@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220108@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220108@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220109@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220109@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220110@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220110@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220111@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220111@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220112@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220112@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220113@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220113@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220114@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220114@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220115@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220115@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220116@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220116@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220117@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220117@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220118@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220118@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220119@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220119@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220120@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220120@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220121@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220121@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220122@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220122@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220123@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220123@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220124@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220124@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220125@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220125@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220126@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220126@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220127@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220127@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220128@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220128@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220129@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220129@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220130@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220130@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220131@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220131@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220132@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220132@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220133@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220133@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220134@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220134@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220135@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220135@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220136@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220136@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220137@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220137@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220138@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220138@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220139@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220139@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220140@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220140@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220141@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220141@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220142@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220142@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220143@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220143@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220144@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220144@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220145@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220145@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220146@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220146@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220147@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220147@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220148@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220148@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220149@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220149@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220150@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220150@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220151@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220151@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220152@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220152@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
999991122220153@ims.mnc99.mcc999.3gppnetwork.org,sip:999991122220153@ims.mnc99.mcc999.3gppnetwork.org,GET,http://naf.mnc99.mcc999.3gppnetwork.org/path
